EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
237587658,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237587663,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237587664,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237587668,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237587670,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237588345,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237588374,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588407,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588408,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237588425,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237588461,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588462,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588875,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588895,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588903,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588913,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237588929,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237588936,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589117,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589128,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589130,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589163,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589171,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589195,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589204,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589205,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589208,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589222,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589284,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589285,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589287,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589296,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589328,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589344,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589409,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237589411,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589416,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237589990,ROYAL ARCH MASONS OF TEXAS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237592303,FRATERNAL ORDER OF EAGLES,T10,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
237592308,FRATERNAL ORDER OF EAGLES,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
237592487,FRATERNAL ORDER OF EAGLES,T8,CompanySponsored,C1000,ProductDev,Association,1,25000-99999,N,36921,0
237592493,FRATERNAL ORDER OF EAGLES,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
237592727,FRATERNAL ORDER OF EAGLES,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
237592959,FRATERNAL ORDER OF EAGLES,T10,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
237593396,FRATERNAL ORDER OF EAGLES,T8,CompanySponsored,C1000,ProductDev,Trust,1,0,N,5000,0
237594315,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237595071,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237595210,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,100000-499999,N,127341,1
237595351,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237597395,TURLEY LODGE NO 28 OF THE INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237597527,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237600678,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237602584,LOYALTY REBEKAH LODGE NO 166,T8,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,208206,1
237602753,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,1-9999,N,12316,1
237602775,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237603033,INDEPENDENT ORDER OF ODD FELLOWS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237614195,ORDER OF THE AMARANTH INC,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237614661,ORDER OF THE AMARANTH INC SUPREME COUNCIL,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237614745,ORDER OF THE AMARANTH INC,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237614768,ORDER OF THE AMARANTH INC,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237614794,ORDER OF THE AMARANTH INC,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237615295,WALTER F MEIER COUNCIL 22ROYAL AND SELECT MASTERS,T10,Independent,C1000,Preservation,Association,1,0,N,5000,1
237616399,ROYAL & SELECT MASTERS OF TEXAS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237618210,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237618371,IVANHOE COMMANDERY NO 10 KNIGHTS TEMPLAR OF THE UNITED STATES,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237618372,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237618389,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237618586,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237618656,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237618733,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237618804,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237618920,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237618931,ATHENS COMMANDERY 34 KNIGHTS TEMPELAR,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237619224,DEMOLAY COMMANDRY NO 6 KNIGHTS TEMPLAR,T10,Independent,C1000,Preservation,Association,1,0,N,5000,0
237619335,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237619622,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237619623,CONSTANTINE COMMANDERY NO 9 KNIGHTS TEMPLAR,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237619668,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY,T8,Independent,C1000,Preservation,Association,1,0,N,5000,1
237619776,EUREKA CONSISTORY NO 29 ANCIENT & SCOTTISH RITE,T8,Independent,C1000,Preservation,Association,1,0,N,5000,1
237622069,UNITED COMMERCIAL TRAVELERS OF AMERICA,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
237622307,THE ORDER OF UNITED COMMERCIAL TRAVELERS OF AMERICA 727 COUNCIL,T8,Independent,C1000,Preservation,Association,1,0,N,5000,0
237622430,THE GRAND COUNCIL OF OKLAHOMA,T8,Independent,C1000,Preservation,Association,1,0,N,5000,1
237627840,PTA FLORIDA CONGRESS,T3,CompanySponsored,C2000,Preservation,Co-operative,1,0,N,5000,0
237628649,ROYAL ARCH MASONS OF CALIFORNIA,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237629718,WOODMEN OF THE WORLD OMAHA WOODMEN LIFE INSURANCE SOCIETY,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237629780,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237630179,WOODMAN OF WORLD TEXAS CHAPTER 72,T8,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,190385,1
237630727,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237631048,WOODMEN OF THE WORLD OMAHA WOODMEN LIFE INSURANCE,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237633439,SONS OF ITALY IN AMERICA,T8,Independent,C1000,Preservation,Association,1,10000-24999,N,27409,1
237633446,SONS OF ITALY IN AMERICA,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
237633474,SONS OF ITALY IN AMERICA,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
237633482,SONS OF ITALY IN AMERICA,T8,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
237633501,SONS OF ITALY IN AMERICA,T8,CompanySponsored,C1000,Preservation,Association,1,1-9999,N,37887,1
237633512,SONS OF ITALY IN AMERICA,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237636863,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636869,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636882,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636887,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636913,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636920,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636929,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
237636947,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237636974,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237637023,M W PRINCE HALL GRAND LODGE FREE AND ACCEPTED MASONS OF LOUISIANA,T8,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
237641407,IKAROS CHAPTER PANCRETAN ASSOCIATION OF AMERICA,T8,Independent,C1000,Preservation,Association,1,25000-99999,N,30894,1
237641699,BENEVOLENT PATRIOTIC ORDER OF DOES OF THE UNITED STATES OF AMERICA,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
237857316,DEMOLAY INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
242024202,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
243315705,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
250825089,AMERICAN ART THERAPY ASSOCIATION INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
251449408,CHI EPSILON 98,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
251861891,EUROPEAN QUALITY INSTITUTE,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,5548,1
251863915,THE PALESTINE RIGHT TO RETURN COALITION,T3,Independent,C2100,Preservation,Trust,1,25000-99999,N,19544,1
251865049,ALBERT EINSTEIN MEDICAL CENTER PHILADELPHIA COLLEGE OF,T7,Independent,C1000,ProductDev,Association,1,0,N,5000,1
251901749,NORTH EAST ARIZONA ENERGY SERVICES COMPANY,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
251902955,NATIONAL LATINO PEACE OFFICERS ASSOC COACHELLA VALLEY CHAPTER,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
251904312,HEALTH CAREER CONNECTION INC,T3,Independent,C2000,Preservation,Trust,1,1M-5M,N,678841,1
251909889,ILLINOIS SCHOLARSHIP ASSOC INC,T4,Independent,C3000,ProductDev,Trust,1,0,N,5000,1
251911289,MILE HIGH EAA CHAPTER 43,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
251912087,NORTH TEXAS MANSONIC HISTORICAL MUSEUM & LIBRARY FOUNDATION AT PLA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
251916089,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
251917783,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,68922,0
251918535,LOCAL 39 EDUCATIONAL SCHOLARSHIP FUND,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,549640,1
251918848,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
251920450,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
251920515,DEPARTMENT OF ALABAMA AUXILIARY TO THE VFW OF THE U S,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
251921214,CALIFORNIA GARDEN CLUBS INC,T3,CompanySponsored,C1200,CommunityServ,Trust,1,0,N,5000,0
251921456,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
251923287,SOUTH ASIAN BAR ASSOCIATION OF FLORIDA INC,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
251923390,TRUE BLUE BOOSTER CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
251924426,TEXAS A&M HISPANIC NETWORK,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
251924582,NORTHWEST ARKANSAS CATHOLIC RESPECT LIFE COUNCIL,T3,Independent,C1700,Preservation,Trust,1,25000-99999,N,15254,1
257060286,LITTLE LEAGUE BASEBALL INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,37390,0
260004098,JOHN JAKE OCONNOR MEMORIAL SCHOLARSHIP FUND,T3,Independent,C2000,Preservation,Association,1,0,N,5000,1
260005594,ECHO A SERVANTS HEART,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
260011180,MIAMI LIFESTYLES INC,T7,Independent,C1000,ProductDev,Trust,1,1M-5M,N,25523,1
260012701,NORTH WEST BIBLICAL COUNSELING CENTER,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,24714,1
260012756,PEOPLE FOR THE W TUCSON,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
260014879,SOUTHWEST PARKING ASSOCIATION,T6,Independent,C1200,ProductDev,Trust,1,25000-99999,N,13682,1
260015069,FUTURE CITIZENS FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,5M-10M,N,4164921,1
260020085,HEALTH INTEGRATION AND RESILIENCY CENTER-HIARC,T3,Independent,C1270,Preservation,Trust,1,25000-99999,N,29875,1
260020268,MINISTERIAL ALLIANCE ASSOCIATION OF THE APOSTOLIC FAITH INC,T3,Independent,C7000,Preservation,Trust,1,1-9999,N,5859,1
260025041,INTEGRITY HOMEBUYERS ASSOCIATION INC,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
260028124,NATIONAL INSTITUTE OF GOVERNMENTAL PURCHASING INC,T3,CompanySponsored,C2800,Preservation,Association,1,0,N,5000,1
260028193,NATIONAL SOCIETY DAUGHTERS OF THE BRITISH EMPIRE IN THE UNITED STATE,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,1
260028302,PANJABI CULTURAL & SPORTS CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
260028846,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
260029303,OPERATION FREEDOM INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,9881,1
260032615,MENTAL HEALTH ASSOC OF NEW MEXICO,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,34027,0
260032955,WE-GO MISSION COALITION INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,34538,1
260039483,COMMUNITY DRUG COURT SUPPORT FOUND,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
260041899,US J24 CLASS ASSOCIATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
260043704,MELANOMA HOPE NETWORK INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
260046978,FAIRVIEW COMMUNITY CENTER INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
260048288,NAIFA-TULSA ASSOCIATION,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
260048511,TRANSCOM COMMUNITY DEVELOPMENT CORP,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
260050523,TEXAS ASSOCIATION OF SCHOOL BUSINESS OFFICIALS,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
260050557,INGLEMOOR JUNIOR CHEER,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
260054033,BACKCOUNTRY ATV ASSOCIATION INC,T4,Independent,C3000,ProductDev,Trust,1,1-9999,N,5000,1
260057047,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260060217,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260060239,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260060772,BONNERS FERRY ROTARY CLUB INC,T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,0
260062263,NATIONAL KITCHEN & BATH ASSOC,T6,CompanySponsored,C2000,ProductDev,Trust,1,0,N,5000,1
260063251,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260064525,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
260064831,VETERANS FOR PEACE INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
260065215,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260065482,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260065502,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260065526,CIVITAN INTERNATIONAL,T4,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
260065814,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260065869,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260065876,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260065964,NORTHERN PLAINS RESOURCE COUNCIL,T3,CompanySponsored,C3000,Preservation,Trust,1,0,N,5000,1
260066350,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260066351,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260066551,ROGUE VALLEY CHAPTER OF THE AMERICAN COUNCIL OF THE BLIND OF,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
260066578,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066609,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066610,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066611,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066612,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066621,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066638,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066883,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260066885,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260068467,IMPROVED ORDER OF RED MEN OF TEXAS 24 PAWNEE COUNCIL,T10,Independent,C1000,Preservation,Association,1,0,N,5000,1
260068471,PTA LOUISIANA CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260069071,UNIVERSITY OF WYOMING,T3,CompanySponsored,C5000,Preservation,Association,1,0,N,5000,0
260071241,KLEIN SUPPORT GROUPS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
260072034,COUNTRYSIDE CHRISTIAN MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
260073174,WOMEN OF VISION EXPRESS NETWORK OF ABWA,T6,Independent,C2000,ProductDev,Trust,1,0,N,5000,0
260073534,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
260073549,OHIO STATE UNIVERSITY ALUMNI ASSOCIATION INC,T4,Independent,C3000,ProductDev,Association,1,1-9999,N,12909,1
260073734,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260073736,MOMS CLUB,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
260073757,MOMS CLUB,T3,CompanySponsored,C2100,Preservation,Association,1,0,N,5000,0
260074435,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,T5,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,1
260074714,OGA INC,T4,Independent,C1000,ProductDev,Trust,1,25000-99999,N,352587,1
260075298,AFCEA EDUCATIONAL FOUNDATION,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
